,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
0,125.0,33.0000000000003,0.023738965722003513,0.008154316620903046,0.03884726642201031,0.012279344547103221,0.04806654557501133,0.005233665502906604,0.047509409162998395,0.004342501307306179,0.05331518698400828,0.003158433618601464,0.05323877973400215,0.0022432504230991412
1,125.05,33.0000000000003,0.023781092640007273,0.007894413919601106,0.038989294331003066,0.012682137928699433,0.048391338470992196,0.005882883823900897,0.04785724659599566,0.005058049446702739,0.05377787022101188,0.003970742269700622,0.053663983213994015,0.003059679373002666
2,125.1,33.0000000000003,0.02381950804701205,0.007632907237201891,0.039097634435009354,0.01310860460819896,0.04874631599599866,0.006575673688701045,0.04823673555200969,0.005817565720896312,0.054258916834001525,0.004832215294804598,0.05411779506100345,0.003916338441705136
3,125.15,33.0000000000003,0.02383872259198938,0.007375620786604031,0.03922725689800188,0.013558181810701342,0.04910721145799357,0.007299996520302443,0.04862051625698882,0.006619223680502273,0.054707079975997885,0.005742252860699182,0.0545237216209955,0.004816120310600525
4,125.2,33.0000000000003,0.023858655349997093,0.0071156516528034786,0.03936714121999785,0.014026798844902544,0.049407986714996355,0.008057981325997332,0.048932559771998285,0.007458720597000479,0.05509203645100058,0.006684215808405725,0.05485346720899997,0.00574674068930392
5,125.25,33.0000000000003,0.02390928457100472,0.006851807011599931,0.039469797369008575,0.014527503141302134,0.04964504997600727,0.008850867116201755,0.04918811369300613,0.00834258872740179,0.05543599855899117,0.007679042737002817,0.05515150204399788,0.006719004318398447
6,125.3,33.0000000000003,0.023978491837993943,0.006592450813101891,0.039531053526999926,0.015050922419298729,0.049891058913999586,0.00968852981790036,0.049463634722002325,0.00927359186470511,0.05580223799999828,0.008728497926099976,0.05545824214100037,0.00774311086190238
7,125.35,33.0000000000003,0.02403267241400897,0.006331027769704178,0.03959307581499161,0.015594151564002345,0.05015173955099783,0.010559713537205084,0.049743507197007375,0.010241689981498325,0.05615501394699152,0.009818383049001511,0.05573494651400779,0.008809362552199218
8,125.4,33.0000000000003,0.02407716562498763,0.006061299094596961,0.03964780843200799,0.016155054701805227,0.05035749852599736,0.011457387587903156,0.049954659739981366,0.011249596163004583,0.05641718441000876,0.010946499005903831,0.05593922409200047,0.009904844705900473
9,125.45,33.0000000000003,0.024160705496996115,0.0057948504055076455,0.03966866612600484,0.016739235571499478,0.05048444254899209,0.012392099224804554,0.05011265168599266,0.01230235829430626,0.05663198896999688,0.012120132281403073,0.05607224428300128,0.011035510973705698
10,125.5,33.0000000000003,0.024293147877997967,0.005522173384001405,0.039654903704999356,0.01735407573970349,0.050606504754014736,0.013363340764598775,0.050255331056007435,0.013408961630098304,0.056861189256991906,0.013350189883901464,0.05620837085199071,0.012204123806405676
11,125.55,33.0000000000003,0.024425551387011524,0.005244320782800571,0.039632114416008335,0.017990657454099335,0.05073332007799536,0.014377723057499736,0.050398987768005554,0.01456581395830625,0.057062307167001336,0.014634635663604456,0.056317239470999425,0.013414475962903794
12,125.6,33.0000000000003,0.024548313045016812,0.004970710798502864,0.03961158087000172,0.018643501899703097,0.050816863321003325,0.01543096594770077,0.050509656326013896,0.015770359276700674,0.057204076389012926,0.015968262397798583,0.05635169386700056,0.014668167619603878
13,125.65,33.0000000000003,0.024697444001986923,0.004694557266802235,0.03955831659699527,0.01931453659480553,0.050842141266983276,0.01652460352070051,0.050547122257995625,0.017029700403000447,0.057276116891003426,0.017353970930003015,0.056325910636005005,0.015957354863203932
